kind,location,area,geocode,rung,slot,query,place,address,distance_km
NORMAL,순천,"순천만습지·대대동 갈대밭 일대",HIT,ANCHOR,ATTRACTION,"순천만습지","순천만습지천문대","전남광주통합특별시 순천시 순천만길 513-25",0.031
NORMAL,순천,"순천만습지·대대동 갈대밭 일대",HIT,LOCATION,ATTRACTION,"순천","순천만국가정원","전남광주통합특별시 순천시 국가정원1호길 47",4.637
NORMAL,순천,"순천만습지·대대동 갈대밭 일대",HIT,LOCATION,ATTRACTION,"순천","순천만습지","전남광주통합특별시 순천시 순천만길 513-25",0.046
NORMAL,순천,"순천만습지·대대동 갈대밭 일대",HIT,LOCATION,ATTRACTION,"순천","순천 낙안읍성","전남광주통합특별시 순천시 낙안면 충민길 30",15.487
NORMAL,순천,"순천만습지·대대동 갈대밭 일대",HIT,LOCATION,ATTRACTION,"순천","순천드라마촬영장","전남광주통합특별시 순천시 비례골길 24",8.479
NORMAL,순천,"순천만습지·대대동 갈대밭 일대",HIT,LOCATION,ATTRACTION,"순천","선암사","전남광주통합특별시 순천시 승주읍 선암사길 450",20.447
NORMAL,순천,"순천만습지·대대동 일대",HIT,AREA,MEAL,"순천만습지","밥꽃이야기 들마루","전남광주통합특별시 순천시 순천만길 496 밥꽃이야기 들마루",0.306
NORMAL,순천,"순천만습지·대대동 일대",HIT,AREA,MEAL,"순천만습지","순천만 일번가","전남광주통합특별시 순천시 순천만길 520 1층",0.225
NORMAL,순천,"순천만습지·대대동 일대",HIT,AREA,MEAL,"순천만습지","순천만전라도밥상","전남광주통합특별시 순천시 순천만길 496-1",0.246
NORMAL,순천,"순천만습지·대대동 일대",HIT,AREA,MEAL,"순천만습지","순천만명품식당","전남광주통합특별시 순천시 순천만길 518 1층",0.231
NORMAL,순천,"순천만습지·대대동 일대",HIT,AREA,MEAL,"순천만습지","순천만정문식당","전남광주통합특별시 순천시 순천만길 492",0.292
NORMAL,순천,"순천만습지·대대동 일대",HIT,ANCHOR,MEAL,"순천만습지","밥꽃이야기 들마루","전남광주통합특별시 순천시 순천만길 496 밥꽃이야기 들마루",0.306
NORMAL,순천,"순천만습지·대대동 일대",HIT,ANCHOR,MEAL,"순천만습지","순천만 일번가","전남광주통합특별시 순천시 순천만길 520 1층",0.225
NORMAL,순천,"순천만습지·대대동 일대",HIT,ANCHOR,MEAL,"순천만습지","순천만전라도밥상","전남광주통합특별시 순천시 순천만길 496-1",0.246
NORMAL,순천,"순천만습지·대대동 일대",HIT,ANCHOR,MEAL,"순천만습지","순천만명품식당","전남광주통합특별시 순천시 순천만길 518 1층",0.231
NORMAL,순천,"순천만습지·대대동 일대",HIT,ANCHOR,MEAL,"순천만습지","순천만정문식당","전남광주통합특별시 순천시 순천만길 492",0.292
NORMAL,순천,"순천만습지·대대동 일대",HIT,LOCATION,MEAL,"순천","도원경","전남광주통합특별시 순천시 순천만길 309 1층 도원경",1.944
NORMAL,순천,"순천만습지·대대동 일대",HIT,LOCATION,MEAL,"순천","순천게장 낭만별식 신대국가정원점","전남광주통합특별시 순천시 해룡면 매안로 72 1층",6.709
NORMAL,순천,"순천만습지·대대동 일대",HIT,LOCATION,MEAL,"순천","어나더키친 스테이크하우스 순천","전남광주통합특별시 순천시 왕지4길 18 2층",9.283
NORMAL,순천,"순천만습지·대대동 일대",HIT,LOCATION,MEAL,"순천","덕수파스타 순천 직영점","전남광주통합특별시 순천시 왕지2길 13-12 1층",9.291
NORMAL,순천,"순천만습지·대대동 일대",HIT,LOCATION,MEAL,"순천","나나방콕 순천호수공원점","전남광주통합특별시 순천시 왕지4길 10 1층",9.378
NORMAL,순천,"순천만습지·대대동 일대",HIT,AREA,CAFE,"순천만습지","만대재","전남광주통합특별시 순천시 순천만길 530 만대재",0.314
NORMAL,순천,"순천만습지·대대동 일대",HIT,AREA,CAFE,"순천만습지","순천만487카페","전남광주통합특별시 순천시 순천만길 487 순천만487cafe",0.265
NORMAL,순천,"순천만습지·대대동 일대",HIT,AREA,CAFE,"순천만습지","순천만쉼터","전남광주통합특별시 순천시 무진길 210",0.196
NORMAL,순천,"순천만습지·대대동 일대",HIT,AREA,CAFE,"순천만습지","엔제리너스커피 순천만점","전남광주통합특별시 순천시 순천만길 668 엔제리너스 순천만점",0.215
NORMAL,순천,"순천만습지·대대동 일대",HIT,AREA,CAFE,"순천만습지","도솔갤러리카페","전남광주통합특별시 순천시 순천만길 684 도솔",0.268
NORMAL,순천,"순천만습지·대대동 일대",HIT,ANCHOR,CAFE,"순천만습지","만대재","전남광주통합특별시 순천시 순천만길 530 만대재",0.314
NORMAL,순천,"순천만습지·대대동 일대",HIT,ANCHOR,CAFE,"순천만습지","순천만487카페","전남광주통합특별시 순천시 순천만길 487 순천만487cafe",0.265
NORMAL,순천,"순천만습지·대대동 일대",HIT,ANCHOR,CAFE,"순천만습지","순천만쉼터","전남광주통합특별시 순천시 무진길 210",0.196
NORMAL,순천,"순천만습지·대대동 일대",HIT,ANCHOR,CAFE,"순천만습지","엔제리너스커피 순천만점","전남광주통합특별시 순천시 순천만길 668 엔제리너스 순천만점",0.215
NORMAL,순천,"순천만습지·대대동 일대",HIT,ANCHOR,CAFE,"순천만습지","도솔갤러리카페","전남광주통합특별시 순천시 순천만길 684 도솔",0.268
NORMAL,순천,"순천만습지·대대동 일대",HIT,LOCATION,CAFE,"순천","조훈모과자점 팔마점","전남광주통합특별시 순천시 팔마로 269 나동",5.722
NORMAL,순천,"순천만습지·대대동 일대",HIT,LOCATION,CAFE,"순천","스타벅스 순천연향점","전남광주통합특별시 순천시 연향번영길 118 (연향동)",7.457
NORMAL,순천,"순천만습지·대대동 일대",HIT,LOCATION,CAFE,"순천","스타벅스 순천호수공원점","전남광주통합특별시 순천시 왕지2길 17 (왕지동)",9.262
NORMAL,순천,"순천만습지·대대동 일대",HIT,LOCATION,CAFE,"순천","스타벅스 순천신대점","전남광주통합특별시 순천시 해룡면 향매로 99",6.487
NORMAL,순천,"순천만습지·대대동 일대",HIT,LOCATION,CAFE,"순천","브루웍스","전남광주통합특별시 순천시 역전길 61 브루웍스",6.930
NORMAL,순천,"순천만습지·대대동 일대",HIT,AREA,SHOPPING,"순천만습지","순천만건어물","전남광주통합특별시 순천시 순천만길 540 순천만건어물",0.382
NORMAL,순천,"순천만습지·대대동 일대",HIT,AREA,SHOPPING,"순천만습지","순천만자전거","전남광주통합특별시 순천시 순천만길 515-1",0.184
NORMAL,순천,"순천만습지·대대동 일대",HIT,AREA,SHOPPING,"순천만습지","순천만명품건어물도소매","전남광주통합특별시 순천시 순천만길 726-3",0.662
NORMAL,순천,"순천만습지·대대동 일대",HIT,AREA,SHOPPING,"순천만습지","대대서편마을직판장","전남광주통합특별시 순천시 순천만길 528-1 마을회관",0.290
NORMAL,순천,"순천만습지·대대동 일대",HIT,AREA,SHOPPING,"순천만습지","순천만토바기수퍼","전남광주통합특별시 순천시 순천만길 752",0.910
NORMAL,순천,"순천만습지·대대동 일대",HIT,ANCHOR,SHOPPING,"순천만습지","순천만건어물","전남광주통합특별시 순천시 순천만길 540 순천만건어물",0.382
NORMAL,순천,"순천만습지·대대동 일대",HIT,ANCHOR,SHOPPING,"순천만습지","순천만자전거","전남광주통합특별시 순천시 순천만길 515-1",0.184
NORMAL,순천,"순천만습지·대대동 일대",HIT,ANCHOR,SHOPPING,"순천만습지","순천만명품건어물도소매","전남광주통합특별시 순천시 순천만길 726-3",0.662
NORMAL,순천,"순천만습지·대대동 일대",HIT,ANCHOR,SHOPPING,"순천만습지","대대서편마을직판장","전남광주통합특별시 순천시 순천만길 528-1 마을회관",0.290
NORMAL,순천,"순천만습지·대대동 일대",HIT,ANCHOR,SHOPPING,"순천만습지","순천만토바기수퍼","전남광주통합특별시 순천시 순천만길 752",0.910
NORMAL,순천,"순천만습지·대대동 일대",HIT,LOCATION,SHOPPING,"순천","이마트 순천점","전남광주통합특별시 순천시 팔마로 191 (주)이마트",6.339
NORMAL,순천,"순천만습지·대대동 일대",HIT,LOCATION,SHOPPING,"순천","순천농협파머스마켓","전남광주통합특별시 순천시 백연길 111",7.683
NORMAL,순천,"순천만습지·대대동 일대",HIT,LOCATION,SHOPPING,"순천","홈플러스 순천점","전남광주통합특별시 순천시 신월큰길 10",8.451
NORMAL,순천,"순천만습지·대대동 일대",HIT,LOCATION,SHOPPING,"순천","더팜식자재마트","전남광주통합특별시 순천시 해룡면 매안로 161",6.616
NORMAL,순천,"순천만습지·대대동 일대",HIT,LOCATION,SHOPPING,"순천","다담식자재마트 순천점","전남광주통합특별시 순천시 해룡면 지봉로 384",7.223
NORMAL,순천,"순천만습지·대대동 일대",HIT,AREA,ATTRACTION,"순천만습지","순천만습지","전남광주통합특별시 순천시 순천만길 513-25",0.046
NORMAL,순천,"순천만습지·대대동 일대",HIT,AREA,ATTRACTION,"순천만습지","순천만습지순천만갈대군락지","전남광주통합특별시 순천시 해룡면",0.534
NORMAL,순천,"순천만습지·대대동 일대",HIT,AREA,ATTRACTION,"순천만습지","순천만습지천문대","전남광주통합특별시 순천시 순천만길 513-25",0.031
NORMAL,순천,"순천만습지·대대동 일대",HIT,ANCHOR,ATTRACTION,"순천만습지","순천만습지","전남광주통합특별시 순천시 순천만길 513-25",0.046
NORMAL,순천,"순천만습지·대대동 일대",HIT,ANCHOR,ATTRACTION,"순천만습지","순천만습지순천만갈대군락지","전남광주통합특별시 순천시 해룡면",0.534
NORMAL,순천,"순천만습지·대대동 일대",HIT,ANCHOR,ATTRACTION,"순천만습지","순천만습지천문대","전남광주통합특별시 순천시 순천만길 513-25",0.031
NORMAL,순천,"순천만습지·대대동 일대",HIT,LOCATION,ATTRACTION,"순천","순천만국가정원","전남광주통합특별시 순천시 국가정원1호길 47",4.637
NORMAL,순천,"순천만습지·대대동 일대",HIT,LOCATION,ATTRACTION,"순천","순천만습지","전남광주통합특별시 순천시 순천만길 513-25",0.046
NORMAL,순천,"순천만습지·대대동 일대",HIT,LOCATION,ATTRACTION,"순천","순천 낙안읍성","전남광주통합특별시 순천시 낙안면 충민길 30",15.487
NORMAL,순천,"순천만습지·대대동 일대",HIT,LOCATION,ATTRACTION,"순천","순천드라마촬영장","전남광주통합특별시 순천시 비례골길 24",8.479
NORMAL,순천,"순천만습지·대대동 일대",HIT,LOCATION,ATTRACTION,"순천","선암사","전남광주통합특별시 순천시 승주읍 선암사길 450",20.447
NORMAL,영주,"무섬마을 일대",HIT,AREA,MEAL,"무섬마을","무섬식당","경상북도 영주시 문수면 무섬로 238-3",0.129
NORMAL,영주,"무섬마을 일대",HIT,AREA,MEAL,"무섬마을","외나무다리 건너편 금이네","경상북도 영주시 문수면 탄산리 365",0.442
NORMAL,영주,"무섬마을 일대",HIT,ANCHOR,MEAL,"무섬마을","무섬식당","경상북도 영주시 문수면 무섬로 238-3",0.129
NORMAL,영주,"무섬마을 일대",HIT,ANCHOR,MEAL,"무섬마을","외나무다리 건너편 금이네","경상북도 영주시 문수면 탄산리 365",0.442
NORMAL,영주,"무섬마을 일대",HIT,LOCATION,MEAL,"영주","나드리","경상북도 영주시 중앙로 89 나드리",10.181
NORMAL,영주,"무섬마을 일대",HIT,LOCATION,MEAL,"영주","뜬돌반점 영주택지본점","경상북도 영주시 대동로31번길 16-1 뜬돌반점 영주택지본점",9.506
NORMAL,영주,"무섬마을 일대",HIT,LOCATION,MEAL,"영주","우동고 영주택지점","경상북도 영주시 대동로31번길 30 1호 우동고",9.653
NORMAL,영주,"무섬마을 일대",HIT,LOCATION,MEAL,"영주","풍기 한결청국장","경상북도 영주시 풍기읍 인삼로 1-1 한결청국장",17.954
NORMAL,영주,"무섬마을 일대",HIT,AREA,CAFE,"무섬마을","초가카페","경상북도 영주시 문수면 무섬로234번길 11-8",0.051
NORMAL,영주,"무섬마을 일대",HIT,AREA,CAFE,"무섬마을","카페무섬","경상북도 영주시 문수면 무섬로234번길 11",0.096
NORMAL,영주,"무섬마을 일대",HIT,ANCHOR,CAFE,"무섬마을","초가카페","경상북도 영주시 문수면 무섬로234번길 11-8",0.051
NORMAL,영주,"무섬마을 일대",HIT,ANCHOR,CAFE,"무섬마을","카페무섬","경상북도 영주시 문수면 무섬로234번길 11",0.096
NORMAL,영주,"무섬마을 일대",HIT,LOCATION,CAFE,"영주","태극당","경상북도 영주시 번영로 154 태극당",10.359
NORMAL,영주,"무섬마을 일대",HIT,LOCATION,CAFE,"영주","카페 하망주택","경상북도 영주시 중앙로106번길 13 카페하망주택",10.335
NORMAL,영주,"무섬마을 일대",HIT,LOCATION,CAFE,"영주","오빵 본점","경상북도 영주시 대동로13번길 24 1층 오빵",9.628
NORMAL,영주,"무섬마을 일대",HIT,LOCATION,CAFE,"영주","녹스고지","경상북도 영주시 두서길87번길 38",11.036
NORMAL,영주,"무섬마을 일대",HIT,LOCATION,CAFE,"영주","파리바게뜨 경북영주역점","경상북도 영주시 대학로 21 파리바게뜨",8.649
NORMAL,영주,"무섬마을 일대",HIT,AREA,SHOPPING,"무섬마을","미니슈퍼","경상북도 영주시 문수면 문평로 477",1.109
NORMAL,영주,"무섬마을 일대",HIT,AREA,SHOPPING,"무섬마을","유리거울판매셔터샤시대영유리","경상북도 영주시 문수면 탄산리",0.547
NORMAL,영주,"무섬마을 일대",HIT,AREA,SHOPPING,"무섬마을","유리거울판매셔터샤시대영유리","경상북도 영주시 문수면 탄산리",0.547
NORMAL,영주,"무섬마을 일대",HIT,AREA,SHOPPING,"무섬마을","영주앵글,조립식앵글","경상북도 영주시 문수면 탄산리",0.547
NORMAL,영주,"무섬마을 일대",HIT,AREA,SHOPPING,"무섬마을","영주열쇠,영광열쇠,열쇠복사","경상북도 영주시 문수면 탄산리",0.547
NORMAL,영주,"무섬마을 일대",HIT,ANCHOR,SHOPPING,"무섬마을","미니슈퍼","경상북도 영주시 문수면 문평로 477",1.109
NORMAL,영주,"무섬마을 일대",HIT,ANCHOR,SHOPPING,"무섬마을","유리거울판매셔터샤시대영유리","경상북도 영주시 문수면 탄산리",0.547
NORMAL,영주,"무섬마을 일대",HIT,ANCHOR,SHOPPING,"무섬마을","유리거울판매셔터샤시대영유리","경상북도 영주시 문수면 탄산리",0.547
NORMAL,영주,"무섬마을 일대",HIT,ANCHOR,SHOPPING,"무섬마을","영주앵글,조립식앵글","경상북도 영주시 문수면 탄산리",0.547
NORMAL,영주,"무섬마을 일대",HIT,ANCHOR,SHOPPING,"무섬마을","영주열쇠,영광열쇠,열쇠복사","경상북도 영주시 문수면 탄산리",0.547
NORMAL,영주,"무섬마을 일대",HIT,LOCATION,SHOPPING,"영주","홈플러스 영주점","경상북도 영주시 대학로 29 홈플러스 영주점",8.602
NORMAL,영주,"무섬마을 일대",HIT,LOCATION,SHOPPING,"영주","노브랜드 영주가흥점","경상북도 영주시 대학로 248",9.658
NORMAL,영주,"무섬마을 일대",HIT,LOCATION,SHOPPING,"영주","하나로마트 안정농협로컬푸드직매장","경상북도 영주시 대학로284번길 5",9.996
NORMAL,영주,"무섬마을 일대",HIT,LOCATION,SHOPPING,"영주","다이소 영주본점","경상북도 영주시 대학로 37",8.568
NORMAL,영주,"무섬마을 일대",HIT,LOCATION,SHOPPING,"영주","영주할인마트","경상북도 영주시 구성로 376",10.345
NORMAL,영주,"무섬마을 일대",HIT,AREA,ATTRACTION,"무섬마을","영주 무섬외나무다리축제","경상북도 영주시 문수면 무섬로234번길 31-12",0.104
NORMAL,영주,"무섬마을 일대",HIT,AREA,ATTRACTION,"무섬마을","해우당고택","경상북도 영주시 문수면 수도리",0.100
NORMAL,영주,"무섬마을 일대",HIT,AREA,ATTRACTION,"무섬마을","영주수도리김위진가옥","경상북도 영주시 문수면 수도리",0.125
NORMAL,영주,"무섬마을 일대",HIT,ANCHOR,ATTRACTION,"무섬마을","영주 무섬외나무다리축제","경상북도 영주시 문수면 무섬로234번길 31-12",0.104
NORMAL,영주,"무섬마을 일대",HIT,ANCHOR,ATTRACTION,"무섬마을","해우당고택","경상북도 영주시 문수면 수도리",0.100
NORMAL,영주,"무섬마을 일대",HIT,ANCHOR,ATTRACTION,"무섬마을","영주수도리김위진가옥","경상북도 영주시 문수면 수도리",0.125
NORMAL,영주,"무섬마을 일대",HIT,LOCATION,ATTRACTION,"영주","부석사","경상북도 영주시 부석면 부석사로 345",30.232
NORMAL,영주,"무섬마을 일대",HIT,LOCATION,ATTRACTION,"영주","소백산풍기온천리조트","경상북도 영주시 풍기읍 죽령로 1400",21.537
NORMAL,영주,"무섬마을 일대",HIT,LOCATION,ATTRACTION,"영주","소수서원","경상북도 영주시 순흥면 소백로 2740",21.691
NORMAL,영주,"부석사·봉황산 방면",HIT,AREA,MEAL,"부석사","부석사식당","경상북도 영주시 부석면 부석사로 317",0.604
NORMAL,영주,"부석사·봉황산 방면",HIT,AREA,MEAL,"부석사","자미가","경상북도 영주시 부석면 부석사로 311 자미가식당",0.660
NORMAL,영주,"부석사·봉황산 방면",HIT,AREA,MEAL,"부석사","부석사 종점식당","경상북도 영주시 부석면 부석사로 319 1층 종점식당",0.574
NORMAL,영주,"부석사·봉황산 방면",HIT,ANCHOR,MEAL,"부석사","부석사식당","경상북도 영주시 부석면 부석사로 317",0.604
NORMAL,영주,"부석사·봉황산 방면",HIT,ANCHOR,MEAL,"부석사","자미가","경상북도 영주시 부석면 부석사로 311 자미가식당",0.660
NORMAL,영주,"부석사·봉황산 방면",HIT,ANCHOR,MEAL,"부석사","부석사 종점식당","경상북도 영주시 부석면 부석사로 319 1층 종점식당",0.574
NORMAL,영주,"부석사·봉황산 방면",HIT,LOCATION,MEAL,"영주","나드리","경상북도 영주시 중앙로 89 나드리",20.240
NORMAL,영주,"부석사·봉황산 방면",HIT,LOCATION,MEAL,"영주","뜬돌반점 영주택지본점","경상북도 영주시 대동로31번길 16-1 뜬돌반점 영주택지본점",21.484
NORMAL,영주,"부석사·봉황산 방면",HIT,LOCATION,MEAL,"영주","우동고 영주택지점","경상북도 영주시 대동로31번길 30 1호 우동고",21.337
NORMAL,영주,"부석사·봉황산 방면",HIT,LOCATION,MEAL,"영주","풍기 한결청국장","경상북도 영주시 풍기읍 인삼로 1-1 한결청국장",20.066
NORMAL,영주,"부석사·봉황산 방면",HIT,AREA,CAFE,"부석사","카페 마카다","경상북도 영주시 부석면 부석사로 305 1-2층",0.705
NORMAL,영주,"부석사·봉황산 방면",HIT,AREA,CAFE,"부석사","카페 무량수","경상북도 영주시 부석면 부석사로 338-11 카페 무량수",0.588
NORMAL,영주,"부석사·봉황산 방면",HIT,AREA,CAFE,"부석사","카페317","경상북도 영주시 부석면 부석사로 317 1층",0.595
NORMAL,영주,"부석사·봉황산 방면",HIT,AREA,CAFE,"부석사","플라잉스톤","경상북도 영주시 부석면 부석사로 313 플라잉스톤",0.624
NORMAL,영주,"부석사·봉황산 방면",HIT,AREA,CAFE,"부석사","가로수","경상북도 영주시 부석면 부석사로 338-5",0.568
NORMAL,영주,"부석사·봉황산 방면",HIT,ANCHOR,CAFE,"부석사","카페 마카다","경상북도 영주시 부석면 부석사로 305 1-2층",0.705
NORMAL,영주,"부석사·봉황산 방면",HIT,ANCHOR,CAFE,"부석사","카페 무량수","경상북도 영주시 부석면 부석사로 338-11 카페 무량수",0.588
NORMAL,영주,"부석사·봉황산 방면",HIT,ANCHOR,CAFE,"부석사","카페317","경상북도 영주시 부석면 부석사로 317 1층",0.595
NORMAL,영주,"부석사·봉황산 방면",HIT,ANCHOR,CAFE,"부석사","플라잉스톤","경상북도 영주시 부석면 부석사로 313 플라잉스톤",0.624
NORMAL,영주,"부석사·봉황산 방면",HIT,ANCHOR,CAFE,"부석사","가로수","경상북도 영주시 부석면 부석사로 338-5",0.568
NORMAL,영주,"부석사·봉황산 방면",HIT,LOCATION,CAFE,"영주","태극당","경상북도 영주시 번영로 154 태극당",20.065
NORMAL,영주,"부석사·봉황산 방면",HIT,LOCATION,CAFE,"영주","카페 하망주택","경상북도 영주시 중앙로106번길 13 카페하망주택",20.057
NORMAL,영주,"부석사·봉황산 방면",HIT,LOCATION,CAFE,"영주","오빵 본점","경상북도 영주시 대동로13번길 24 1층 오빵",21.462
NORMAL,영주,"부석사·봉황산 방면",HIT,LOCATION,CAFE,"영주","녹스고지","경상북도 영주시 두서길87번길 38",19.616
NORMAL,영주,"부석사·봉황산 방면",HIT,LOCATION,CAFE,"영주","파리바게뜨 경북영주역점","경상북도 영주시 대학로 21 파리바게뜨",21.782
NORMAL,영주,"부석사·봉황산 방면",HIT,AREA,SHOPPING,"부석사","장미슈퍼","경상북도 영주시 부석면 부석사로 313",0.630
NORMAL,영주,"부석사·봉황산 방면",HIT,AREA,SHOPPING,"부석사","부석사기념품","경상북도 영주시 부석면 부석사로 323 부석사기념품",0.548
NORMAL,영주,"부석사·봉황산 방면",HIT,AREA,SHOPPING,"부석사","부자상회","경상북도 영주시 부석면 부석사로 297",0.749
NORMAL,영주,"부석사·봉황산 방면",HIT,AREA,SHOPPING,"부석사","부석농원","경상북도 영주시 부석면 부석사로 340",0.533
NORMAL,영주,"부석사·봉황산 방면",HIT,AREA,SHOPPING,"부석사","연송고농원","경상북도 영주시 부석면 북지리 163",0.112
NORMAL,영주,"부석사·봉황산 방면",HIT,ANCHOR,SHOPPING,"부석사","장미슈퍼","경상북도 영주시 부석면 부석사로 313",0.630
NORMAL,영주,"부석사·봉황산 방면",HIT,ANCHOR,SHOPPING,"부석사","부석사기념품","경상북도 영주시 부석면 부석사로 323 부석사기념품",0.548
NORMAL,영주,"부석사·봉황산 방면",HIT,ANCHOR,SHOPPING,"부석사","부자상회","경상북도 영주시 부석면 부석사로 297",0.749
NORMAL,영주,"부석사·봉황산 방면",HIT,ANCHOR,SHOPPING,"부석사","부석농원","경상북도 영주시 부석면 부석사로 340",0.533
NORMAL,영주,"부석사·봉황산 방면",HIT,ANCHOR,SHOPPING,"부석사","연송고농원","경상북도 영주시 부석면 북지리 163",0.112
NORMAL,영주,"부석사·봉황산 방면",HIT,LOCATION,SHOPPING,"영주","홈플러스 영주점","경상북도 영주시 대학로 29 홈플러스 영주점",21.847
NORMAL,영주,"부석사·봉황산 방면",HIT,LOCATION,SHOPPING,"영주","노브랜드 영주가흥점","경상북도 영주시 대학로 248",21.388
NORMAL,영주,"부석사·봉황산 방면",HIT,LOCATION,SHOPPING,"영주","하나로마트 안정농협로컬푸드직매장","경상북도 영주시 대학로284번길 5",21.034
NORMAL,영주,"부석사·봉황산 방면",HIT,LOCATION,SHOPPING,"영주","다이소 영주본점","경상북도 영주시 대학로 37",21.899
NORMAL,영주,"부석사·봉황산 방면",HIT,LOCATION,SHOPPING,"영주","영주할인마트","경상북도 영주시 구성로 376",20.161
NORMAL,영주,"부석사·봉황산 방면",HIT,AREA,ATTRACTION,"부석사","부석사","경상북도 영주시 부석면 부석사로 345",0.024
NORMAL,영주,"부석사·봉황산 방면",HIT,AREA,ATTRACTION,"부석사","부석사","충청남도 서산시 부석면 부석사길 243",205.042
NORMAL,영주,"부석사·봉황산 방면",HIT,AREA,ATTRACTION,"부석사","부석사무량수전","경상북도 영주시 부석면 부석사로 345",0.061
NORMAL,영주,"부석사·봉황산 방면",HIT,AREA,ATTRACTION,"부석사","부석사무량수전앞석등","경상북도 영주시 부석면",0.052
NORMAL,영주,"부석사·봉황산 방면",HIT,ANCHOR,ATTRACTION,"부석사","부석사","경상북도 영주시 부석면 부석사로 345",0.024
NORMAL,영주,"부석사·봉황산 방면",HIT,ANCHOR,ATTRACTION,"부석사","부석사","충청남도 서산시 부석면 부석사길 243",205.042
NORMAL,영주,"부석사·봉황산 방면",HIT,ANCHOR,ATTRACTION,"부석사","부석사무량수전","경상북도 영주시 부석면 부석사로 345",0.061
NORMAL,영주,"부석사·봉황산 방면",HIT,ANCHOR,ATTRACTION,"부석사","부석사무량수전앞석등","경상북도 영주시 부석면",0.052
NORMAL,영주,"부석사·봉황산 방면",HIT,LOCATION,ATTRACTION,"영주","부석사","경상북도 영주시 부석면 부석사로 345",0.024
NORMAL,영주,"부석사·봉황산 방면",HIT,LOCATION,ATTRACTION,"영주","소백산풍기온천리조트","경상북도 영주시 풍기읍 죽령로 1400",22.165
NORMAL,영주,"부석사·봉황산 방면",HIT,LOCATION,ATTRACTION,"영주","소수서원","경상북도 영주시 순흥면 소백로 2740",12.688
NORMAL,영주,"선비촌·소수서원 일대",HIT,AREA,MEAL,"선비촌","선비촌종가집","경상북도 영주시 순흥면 소백로 2796",0.203
NORMAL,영주,"선비촌·소수서원 일대",HIT,AREA,MEAL,"선비촌","청화루","경상북도 영주시 순흥면 소백로 2796",0.428
NORMAL,영주,"선비촌·소수서원 일대",HIT,ANCHOR,MEAL,"소수서원","선비촌종가집","경상북도 영주시 순흥면 소백로 2796",0.203
NORMAL,영주,"선비촌·소수서원 일대",HIT,ANCHOR,MEAL,"소수서원","청화루","경상북도 영주시 순흥면 소백로 2796",0.428
NORMAL,영주,"선비촌·소수서원 일대",HIT,LOCATION,MEAL,"영주","나드리","경상북도 영주시 중앙로 89 나드리",12.044
NORMAL,영주,"선비촌·소수서원 일대",HIT,LOCATION,MEAL,"영주","뜬돌반점 영주택지본점","경상북도 영주시 대동로31번길 16-1 뜬돌반점 영주택지본점",12.357
NORMAL,영주,"선비촌·소수서원 일대",HIT,LOCATION,MEAL,"영주","우동고 영주택지점","경상북도 영주시 대동로31번길 30 1호 우동고",12.212
NORMAL,영주,"선비촌·소수서원 일대",HIT,LOCATION,MEAL,"영주","풍기 한결청국장","경상북도 영주시 풍기읍 인삼로 1-1 한결청국장",7.642
NORMAL,영주,"선비촌·소수서원 일대",HIT,AREA,CAFE,"선비촌","연화 카페","경상북도 영주시 순흥면 죽계로 26 연화 떡카페",0.775
NORMAL,영주,"선비촌·소수서원 일대",HIT,AREA,CAFE,"선비촌","카페파란문","경상북도 영주시 순흥면 소백로 2633 카페파란문",1.288
NORMAL,영주,"선비촌·소수서원 일대",HIT,AREA,CAFE,"선비촌","카페휴","경상북도 영주시 순흥면 소백로 2796",0.428
NORMAL,영주,"선비촌·소수서원 일대",HIT,AREA,CAFE,"선비촌","순흥다방","경상북도 영주시 순흥면 순흥로 52",1.270
NORMAL,영주,"선비촌·소수서원 일대",HIT,AREA,CAFE,"선비촌","토지다방","경상북도 영주시 순흥면 순흥로55번길 10 대흥각",1.329
NORMAL,영주,"선비촌·소수서원 일대",HIT,ANCHOR,CAFE,"소수서원","연화 카페","경상북도 영주시 순흥면 죽계로 26 연화 떡카페",0.775
NORMAL,영주,"선비촌·소수서원 일대",HIT,ANCHOR,CAFE,"소수서원","카페파란문","경상북도 영주시 순흥면 소백로 2633 카페파란문",1.288
NORMAL,영주,"선비촌·소수서원 일대",HIT,ANCHOR,CAFE,"소수서원","카페휴","경상북도 영주시 순흥면 소백로 2796",0.428
NORMAL,영주,"선비촌·소수서원 일대",HIT,ANCHOR,CAFE,"소수서원","순흥다방","경상북도 영주시 순흥면 순흥로 52",1.270
NORMAL,영주,"선비촌·소수서원 일대",HIT,ANCHOR,CAFE,"소수서원","토지다방","경상북도 영주시 순흥면 순흥로55번길 10 대흥각",1.329
NORMAL,영주,"선비촌·소수서원 일대",HIT,LOCATION,CAFE,"영주","태극당","경상북도 영주시 번영로 154 태극당",11.882
NORMAL,영주,"선비촌·소수서원 일대",HIT,LOCATION,CAFE,"영주","카페 하망주택","경상북도 영주시 중앙로106번길 13 카페하망주택",11.953
NORMAL,영주,"선비촌·소수서원 일대",HIT,LOCATION,CAFE,"영주","오빵 본점","경상북도 영주시 대동로13번길 24 1층 오빵",12.230
NORMAL,영주,"선비촌·소수서원 일대",HIT,LOCATION,CAFE,"영주","녹스고지","경상북도 영주시 두서길87번길 38",11.028
