location,aiPlaceName,rank,candidateName,categoryName,categoryGroupCode,address,placeUrl,x,y,score,gatePass,containsDirection,prefixRest,suffixRest
부산,조개대표 광안본점,0,조개대표 광안본점,"음식점 > 한식 > 해물,생선 > 조개",FD6,부산 수영구 광남로94번길 16,http://place.map.kakao.com/433896245,129.115305263438,35.1499916690231,10,true,EXACT,,
부산,광안리해변 테마거리,0,광안리해변테마거리,"여행 > 관광,명소 > 테마거리",AT4,부산 수영구 민락동,http://place.map.kakao.com/12644071,129.121921991589,35.1550881802856,5,true,EXACT,,
부산,광안리해변 테마거리,1,광안리해변 명화의거리,"여행 > 관광,명소 > 테마거리",AT4,부산 수영구 광안동 200-21,http://place.map.kakao.com/1199968782,129.115773850732,35.1502069698121,5,false,DISJOINT,,
부산,광안리해변 테마거리,2,광안리카페거리,"여행 > 관광,명소 > 테마거리 > 카페거리",AT4,부산 수영구 광안동 205,http://place.map.kakao.com/8668857,129.116357196067,35.1508708395273,5,false,DISJOINT,,
부산,레이저태그스포츠 광안점,0,레이저태그스포츠 광안점,"스포츠,레저 > 스포츠시설 > 서바이벌게임",,부산 수영구 광안해변로 269,http://place.map.kakao.com/1712410462,129.123126356161,35.1557897947943,8,true,EXACT,,
부산,국제시장 먹자골목,0,국제시장먹자골목,"여행 > 관광,명소 > 테마거리 > 먹자골목",AT4,부산 중구 창선동2가 40-5,http://place.map.kakao.com/12711092,129.0288900389178,35.0994490331839,5,true,EXACT,,
부산,국제시장 먹자골목,1,아리랑거리,"여행 > 관광,명소 > 테마거리",AT4,부산 중구 신창동3가 24-1,http://place.map.kakao.com/18525213,129.028857444105,35.1004787213747,5,false,DISJOINT,,
부산,부산타워,0,용두산공원,여행 > 공원 > 도시근린공원,,부산 중구 용두산길 37-55,http://place.map.kakao.com/11339636,129.03244338014895,35.10093050445418,3,false,DISJOINT,,
부산,부산타워,1,부산타워,"여행 > 관광,명소 > 전망대",AT4,부산 중구 용두산길 37-30,http://place.map.kakao.com/1534486834,129.03232871480225,35.10121449509689,10,true,EXACT,,
부산,부산타워,2,부산벤처타워,부동산 > 빌딩,,부산 사상구 모라로 22,http://place.map.kakao.com/279129860,128.98473448270684,35.19095493445522,3,false,DISJOINT,,
부산,부산타워,3,ABL부산타워,부동산 > 빌딩,,부산 부산진구 중앙대로 640,http://place.map.kakao.com/14969251,129.059769271701,35.1498819119763,8,true,CANDIDATE_LONGER,abl,
부산,부산타워,4,나라키움 부산온타워,부동산 > 빌딩,,부산 남구 수영로 350,http://place.map.kakao.com/254714300,129.104012250065,35.138882484941,3,false,DISJOINT,,
부산,홍유단 남포본점,0,홍유단 남포본점,음식점 > 중식 > 중국요리,FD6,부산 중구 구덕로34번길 5,http://place.map.kakao.com/753120163,129.032035923637,35.0984753268154,10,true,EXACT,,
부산,빙동댕 프리미엄 빙수카페 부산남포점,-1,,,,,,,,,,,,
부산,아이스토어 롯데백화점 광복점,0,아이스토어 부산광복점,"가정,생활 > 전자제품 > 전자제품서비스센터 > 통신기기수리 > Apple 공인서비스센터",,부산 중구 중앙대로 2,http://place.map.kakao.com/1610104106,129.036689563884,35.0978601120367,3,false,DISJOINT,,
부산,부산명물횟집,0,부산명물횟집,"음식점 > 한식 > 해물,생선 > 회",FD6,부산 중구 자갈치해안로 55,http://place.map.kakao.com/7908577,129.03112054346374,35.09711367503743,10,true,EXACT,,
부산,부산명물횟집,1,명물횟집,"음식점 > 한식 > 해물,생선 > 회",FD6,부산 수영구 수영로476번길 8,http://place.map.kakao.com/12062176,129.11099641999022,35.148242913693934,10,true,AI_LONGER,,
부산,부산명물횟집,2,해수명물횟집,"음식점 > 한식 > 해물,생선 > 회",FD6,부산 동래구 온천천로471번가길 58,http://place.map.kakao.com/86795193,129.101849563102,35.1926683993063,5,false,DISJOINT,,
부산,부산명물횟집,3,속시원한 명물 부산물회,"음식점 > 한식 > 해물,생선 > 회",FD6,부산 수영구 남천동로108번길 12,http://place.map.kakao.com/1250773763,129.112268026896,35.1458660298837,5,false,DISJOINT,,
제주,아베베 베이커리 제주,0,아베베베이커리 제주,"음식점 > 간식 > 제과,베이커리",FD6,제주특별자치도 제주시 동문로6길 4,http://place.map.kakao.com/587249375,126.5287905775174,33.512655088399306,5,true,EXACT,,
제주,문희 제주본점,-1,,,,,,,,,,,,
제주,틸디엔드,0,틸디엔드,"가정,생활 > 패션 > 의류판매",,제주특별자치도 제주시 관덕로 9-5,http://place.map.kakao.com/1279026872,126.52010158426971,33.51342865620788,8,true,EXACT,,
제주,용두암,0,용두암,"여행 > 관광,명소 > 바위",,제주특별자치도 제주시 용담이동,http://place.map.kakao.com/11540370,126.51197322864594,33.516115193053565,8,true,EXACT,,
제주,용두암,1,용두암해수랜드,"여행 > 관광,명소 > 온천",AT4,제주특별자치도 제주시 서해안로 630,http://place.map.kakao.com/8030782,126.504396779046,33.5161202745896,10,true,CANDIDATE_LONGER,,해수랜드
제주,용두암,2,용두암 인증센터,"여행 > 관광,명소 > 자전거여행",AT4,제주특별자치도 제주시 용담이동 493-6,http://place.map.kakao.com/24325298,126.51107939101122,33.51524163487379,10,true,CANDIDATE_LONGER,,인증센터
제주,용두암,3,용두암오메기떡,"음식점 > 간식 > 떡,한과",FD6,제주특별자치도 제주시 용담로7길 6,http://place.map.kakao.com/171171889,126.510657330307,33.5129715693691,10,true,CANDIDATE_LONGER,,오메기떡
제주,용두암,4,용두암현대1차아파트,부동산 > 주거시설 > 아파트,,제주특별자치도 제주시 용담로5길 25,http://place.map.kakao.com/11330849,126.50779707011374,33.515531570501444,8,true,CANDIDATE_LONGER,,현대1차아파트
제주,용담해안도로,0,용담해안도로,"여행 > 관광,명소 > 드라이브코스",AT4,제주특별자치도 제주시 용담삼동 496,http://place.map.kakao.com/8013248,126.50956060325,33.5158270736255,10,true,EXACT,,
제주,용담해안도로,1,용담해안도로 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 용담삼동 2396-8,http://place.map.kakao.com/579066730,126.488381382188,33.518566987522,8,true,CANDIDATE_LONGER,,주차장
제주,용담해안도로,2,용담해안도로 용두암입구,"교통,수송 > 입출구",,제주특별자치도 제주시 용담이동 485-3,http://place.map.kakao.com/26168384,126.512583400213,33.5157524518554,8,true,CANDIDATE_LONGER,,용두암입구
제주,용담해안도로,3,다이소 제주용담해안도로점,"가정,생활 > 생활용품점 > 다이소",,제주특별자치도 제주시 서해안로 510,http://place.map.kakao.com/1900227887,126.493381217977,33.5194801093523,8,true,CANDIDATE_LONGER,다이소제주,점
제주,용담해안도로,4,파스쿠찌 제주용담해안도로점,음식점 > 카페 > 커피전문점 > 파스쿠찌,CE7,제주특별자치도 제주시 서해안로 506,http://place.map.kakao.com/22018778,126.493101784027,33.5194068391421,10,true,CANDIDATE_LONGER,파스쿠찌제주,점
제주,다려도,0,다려도횟집,"음식점 > 한식 > 해물,생선 > 회",FD6,제주특별자치도 제주시 조천읍 신북로 544,http://place.map.kakao.com/11026612,126.667726113557,33.5411100764799,10,true,CANDIDATE_LONGER,,횟집
제주,다려도,1,다려도,"여행 > 관광,명소 > 섬",AT4,제주특별자치도 제주시 조천읍 북촌리,http://place.map.kakao.com/8303282,126.695276828882,33.5567929098305,10,true,EXACT,,
제주,다려도,2,다려도배낚시,"스포츠,레저 > 낚시",,제주특별자치도 제주시 조천읍 북촌12길 29,http://place.map.kakao.com/8310725,126.698869600433,33.5467579661557,8,true,CANDIDATE_LONGER,,배낚시
제주,오드랑베이커리 함덕점,-1,,,,,,,,,,,,
제주,함덕 연옥,0,함덕연옥,음식점 > 한식,FD6,제주특별자치도 제주시 조천읍 조함해안로 528,http://place.map.kakao.com/1730219412,126.669208818132,33.5424880729744,5,true,EXACT,,
제주,함덕해수욕장 (함덕 서우봉 해변),0,함덕해수욕장,"여행 > 관광,명소 > 해수욕장,해변",AT4,제주특별자치도 제주시 조천읍 조함해안로 525,http://place.map.kakao.com/8148451,126.669238934013,33.5430615661113,10,true,AI_LONGER,,
제주,함덕해수욕장 (함덕 서우봉 해변),1,함덕서우봉해변 인증센터,"여행 > 관광,명소 > 자전거여행",AT4,제주특별자치도 제주시 조천읍 함덕리 산 14-53,http://place.map.kakao.com/164550863,126.672456267835,33.5441556353804,5,false,DISJOINT,,
제주,함덕해수욕장 (함덕 서우봉 해변),2,함덕해수욕장 아영장 공중화장실2,"가정,생활 > 화장실",,제주특별자치도 제주시 조천읍 조함해안로 585,http://place.map.kakao.com/27487562,126.674057874869,33.5442969036234,3,false,DISJOINT,,
제주,함덕해수욕장 (함덕 서우봉 해변),3,함덕해수욕장 야영장 공중화장실1,"가정,생활 > 화장실",,제주특별자치도 제주시 조천읍 조함해안로 525,http://place.map.kakao.com/27487561,126.671841516712,33.5427186728072,3,false,DISJOINT,,
제주,함덕해수욕장 (함덕 서우봉 해변),4,함덕해수욕장 해수욕장종합상황실,"서비스,산업 > 관리,운영 > 관광지관리운영",,제주특별자치도 제주시 조천읍 조함해안로 534,http://place.map.kakao.com/27194863,126.670024909213,33.5424974631031,3,false,DISJOINT,,
제주,서우봉둘레길,0,함덕북촌마을길,"여행 > 관광,명소 > 도보여행",AT4,제주특별자치도 제주시 조천읍 함덕리 126,http://place.map.kakao.com/26564432,126.6775696160555,33.54732462815616,5,false,DISJOINT,,
제주,서우봉둘레길,1,백가네제주한상 함덕본점,음식점 > 한식,FD6,제주특별자치도 제주시 조천읍 함덕로 40,http://place.map.kakao.com/882692521,126.671132125886,33.5423958239209,5,false,DISJOINT,,
제주,새연교,0,새연교,"교통,수송 > 도로시설 > 교량,다리",,제주특별자치도 서귀포시 서홍동 707-4,http://place.map.kakao.com/26875121,126.55888601468132,33.23853253939838,8,true,EXACT,,
제주,새연교,1,새연교 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 서홍동,http://place.map.kakao.com/14819614,126.559104060115,33.2404087061241,8,true,CANDIDATE_LONGER,,주차장
제주,새연교,2,새연교횟집,"음식점 > 한식 > 해물,생선 > 회",FD6,제주특별자치도 서귀포시 솔동산로22번길 11,http://place.map.kakao.com/11576977,126.56259103752,33.2434541052246,10,true,CANDIDATE_LONGER,,횟집
제주,새연교,3,새연교 음악분수,"여행 > 관광,명소",,제주특별자치도 서귀포시 서홍동 707-7,http://place.map.kakao.com/1779076533,126.5586714069177,33.23896365971893,8,true,CANDIDATE_LONGER,,음악분수
제주,새연교,4,새연교안내소,"여행 > 관광,명소 > 관광안내소",,제주특별자치도 서귀포시 남성중로 40,http://place.map.kakao.com/26204215,126.5584561015076,33.239106255049954,8,true,CANDIDATE_LONGER,,안내소
제주,천지연폭포,0,천지연폭포,"여행 > 관광,명소 > 폭포",,제주특별자치도 서귀포시 서홍동 2565,http://place.map.kakao.com/8100102,126.55452234287986,33.24721231608811,8,true,EXACT,,
제주,천지연폭포,1,천지연폭포 주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 서귀포시 남성중로 2-9,http://place.map.kakao.com/20587601,126.560300213898,33.2440915956914,8,true,CANDIDATE_LONGER,,주차장
제주,천지연폭포,2,천지연폭포 매표소,"서비스,산업 > 관리,운영 > 매표소",,제주특별자치도 서귀포시 남성중로 2-15,http://place.map.kakao.com/20113110,126.559670551727,33.2446952640754,8,true,CANDIDATE_LONGER,,매표소
제주,천지연폭포,3,천지연폭포 야외공연장,"문화,예술 > 문화시설 > 공연장,연극극장",CT1,제주특별자치도 서귀포시 남성중로 2-35,http://place.map.kakao.com/1779591019,126.558203200013,33.2450164508989,8,true,CANDIDATE_LONGER,,야외공연장
제주,천지연폭포,4,천지연폭포 전망대,"여행 > 관광,명소 > 전망대",AT4,제주특별자치도 서귀포시 서홍동 658,http://place.map.kakao.com/1779409505,126.55690553184283,33.24509388306335,10,true,CANDIDATE_LONGER,,전망대
제주,먹고정 서귀포올레시장본점,-1,,,,,,,,,,,,
제주,유동커피,0,유동커피,음식점 > 카페 > 커피전문점,CE7,제주특별자치도 서귀포시 태평로 406-1,http://place.map.kakao.com/21160031,126.563800348044,33.2445258834582,10,true,EXACT,,
제주,유동커피,1,유동커피 소금공장점,음식점 > 카페,CE7,제주특별자치도 제주시 용마서1길 30,http://place.map.kakao.com/773271089,126.505582904594,33.5159329759881,10,true,CANDIDATE_LONGER,,소금공장점
제주,유동커피,2,유동커피 팩토리,음식점 > 카페,CE7,제주특별자치도 서귀포시 솜반천로6번길 11,http://place.map.kakao.com/220412132,126.55981621787886,33.255235835460006,10,true,CANDIDATE_LONGER,,팩토리
제주,이중섭거리,0,이중섭거리,"여행 > 관광,명소 > 테마거리",AT4,제주특별자치도 서귀포시 이중섭로 4-1,http://place.map.kakao.com/8523750,126.56400391121568,33.24761378125579,10,true,EXACT,,
제주,이중섭거리,1,이중섭거리명동로상가,"여행 > 관광,명소 > 테마거리",AT4,제주특별자치도 서귀포시 서귀동 417-1,http://place.map.kakao.com/1999187580,126.564200401981,33.247372832826,10,true,CANDIDATE_LONGER,,명동로상가
제주,이중섭거리,2,포토시그니처 이중섭거리점,"문화,예술 > 사진 > 사진관,포토스튜디오 > 즉석사진 > 포토시그니처",,제주특별자치도 서귀포시 이중섭로 1,http://place.map.kakao.com/1342914770,126.564292139635,33.2479150343347,8,true,CANDIDATE_LONGER,포토시그니처,점
제주,이중섭거리,3,GS25 이중섭거리점,"가정,생활 > 편의점 > GS25",CS2,제주특별자치도 서귀포시 이중섭로 16,http://place.map.kakao.com/27088372,126.56397820009344,33.24674091260702,8,true,CANDIDATE_LONGER,gs25,점
제주,이중섭거리,4,더조아짐 이중섭거리점,"스포츠,레저 > 스포츠시설 > 헬스클럽",,제주특별자치도 서귀포시 명동로 14,http://place.map.kakao.com/1214688746,126.56347704613043,33.24674997423849,8,true,CANDIDATE_LONGER,더조아짐,점
제주,기흥어물,0,기흥어물,"가정,생활 > 식품판매 > 수산물판매",,제주특별자치도 서귀포시 중정로61번길 6,http://place.map.kakao.com/8821699,126.56301524843413,33.2483379272309,8,true,EXACT,,
제주,제주 글라스하우스,0,소인국테마파크,"여행 > 관광,명소 > 테마파크",AT4,제주특별자치도 서귀포시 안덕면 화순서동로 347,http://place.map.kakao.com/11330871,126.33154274626303,33.28180497071458,5,false,DISJOINT,,
제주,제주 글라스하우스,1,글라스하우스,여행 > 숙박 > 펜션,AD5,제주특별자치도 서귀포시 대정읍 가파로 155,http://place.map.kakao.com/747475236,126.277839808086,33.170249739585,8,true,AI_LONGER,,
제주,제주 글라스하우스,2,휘닉스아일랜드 글라스하우스,"여행 > 관광,명소 > 테마파크 > 테마파크시설",,제주특별자치도 서귀포시 성산읍 고성리 46,http://place.map.kakao.com/17581830,126.933813743835,33.4291691830636,3,false,DISJOINT,,
제주,서귀피안 베이커리,0,서귀피안베이커리,"음식점 > 간식 > 제과,베이커리",FD6,제주특별자치도 서귀포시 성산읍 신양로122번길 17,http://place.map.kakao.com/231488419,126.921974734586,33.435253604641,5,true,EXACT,,
제주,서귀피안 베이커리,1,보래드베이커스,"음식점 > 간식 > 제과,베이커리",FD6,제주특별자치도 서귀포시 보목로64번길 178,http://place.map.kakao.com/460384368,126.59056615376942,33.244398678150446,5,false,DISJOINT,,
제주,코코마마 성산점,0,코코마마 성산점,"음식점 > 한식 > 해물,생선",FD6,제주특별자치도 서귀포시 성산읍 일출로 258-11,http://place.map.kakao.com/787179341,126.9343166410302,33.46101258935257,10,true,EXACT,,
제주,성산일출봉,0,성산일출봉,"여행 > 관광,명소 > 산봉우리",,제주특별자치도 서귀포시 성산읍 성산리 78,http://place.map.kakao.com/25285071,126.940537521366,33.4591349705437,8,true,EXACT,,
제주,성산일출봉,1,성산일출봉 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 성산읍 일출로 284-6,http://place.map.kakao.com/1697556079,126.93494242691943,33.46136274393101,8,true,CANDIDATE_LONGER,,주차장
제주,성산일출봉,2,성산바다풍경 제주성산일출봉점,음식점 > 한식,FD6,제주특별자치도 서귀포시 성산읍 일출로288번길 17,http://place.map.kakao.com/10412287,126.93584889919035,33.464734334420726,10,true,CANDIDATE_LONGER,성산바다풍경제주,점
제주,성산일출봉,3,성산일출봉농협 하나로마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",MT1,제주특별자치도 서귀포시 성산읍 일주동로 4282,http://place.map.kakao.com/12256433,126.91173363576924,33.44626895330285,8,true,CANDIDATE_LONGER,,농협하나로마트
제주,성산일출봉,4,성산일출봉농협 성산포지점,"금융,보험 > 금융서비스 > 은행 > 농축협",,제주특별자치도 서귀포시 성산읍 성산중앙로 49,http://place.map.kakao.com/8247427,126.93383235778762,33.464141818859545,8,true,CANDIDATE_LONGER,,농협성산포지점
제주,식산봉,0,식산봉,"여행 > 관광,명소 > 오름",AT4,제주특별자치도 서귀포시 성산읍 오조리 313,http://place.map.kakao.com/25297842,126.91993907611783,33.465680786479915,10,true,EXACT,,
제주,성산포 자연산 회센타,0,성산포자연산회센타,"음식점 > 한식 > 해물,생선 > 회",FD6,제주특별자치도 서귀포시 성산읍 한도로 67,http://place.map.kakao.com/22924862,126.91532805097266,33.46830681416851,5,true,EXACT,,
제주,대포해안,-1,,,,,,,,,,,,
제주,대포주상절리,0,중문대포주상절리대,"여행 > 관광,명소 > 바위",,제주특별자치도 서귀포시 이어도로 36-30,http://place.map.kakao.com/10793668,126.42601106402861,33.23798494731946,8,true,CANDIDATE_LONGER,중문,대
제주,자연임실치즈피자 중문점,-1,,,,,,,,,,,,
제주,중문별장,0,중문별장,음식점 > 카페,CE7,제주특별자치도 서귀포시 천제연로 337,http://place.map.kakao.com/2145770450,126.44023238296008,33.252335994014565,10,true,EXACT,,
제주,중문별장,1,혜윰별장 전기차충전소,"교통,수송 > 자동차 > 전기차 충전소",,제주특별자치도 서귀포시 중산간서로594번길 19-1,http://place.map.kakao.com/127924623,126.45223341243819,33.263423496674015,3,false,DISJOINT,,
제주,중문별장,2,혜윰별장 2 전기차충전소,"교통,수송 > 자동차 > 전기차 충전소",,제주특별자치도 서귀포시 중산간서로594번길 19-1,http://place.map.kakao.com/1994319993,126.452233412438,33.263423496674,3,false,DISJOINT,,
제주,엉덩물계곡,0,엉덩물계곡,"여행 > 관광,명소 > 계곡",AT4,제주특별자치도 서귀포시 중문관광로110번길 15,http://place.map.kakao.com/27548967,126.41283804432645,33.248851129609,10,true,EXACT,,
제주,엉덩물계곡,1,엉덩물계곡 공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,제주특별자치도 서귀포시 색달동 2889-1,http://place.map.kakao.com/17932538,126.41453999936662,33.246262481355096,8,true,CANDIDATE_LONGER,,공영주차장
제주,까망돼지 중문점,0,까망돼지 중문점,"음식점 > 한식 > 육류,고기 > 삼겹살",FD6,제주특별자치도 서귀포시 색달중앙로 21,http://place.map.kakao.com/24325071,126.413411836802,33.2574066173646,10,true,EXACT,,
제주,까망돼지 중문점,1,까망돼지 중문점 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 서귀포시 색달동 2534-9,http://place.map.kakao.com/2088670908,126.413521319631,33.2574035272861,8,true,CANDIDATE_LONGER,,주차장
제주,해거름전망대,-1,,,,,,,,,,,,
제주,한림공원,0,한림공원,"여행 > 관광,명소 > 수목원,식물원",AT4,제주특별자치도 제주시 한림읍 한림로 300,http://place.map.kakao.com/10941032,126.23969118079854,33.39022512718131,10,true,EXACT,,
제주,한림공원,1,한림공원수국축제,이슈 > 이벤트 > 페스티벌,,제주특별자치도 제주시 한림읍 한림로 300,http://place.map.kakao.com/1804270969,126.242319314487,33.3877113413559,8,true,CANDIDATE_LONGER,,수국축제
제주,한림공원,2,한림공원 협재굴,"여행 > 관광,명소 > 동굴",,제주특별자치도 제주시 한림읍 협재리,http://place.map.kakao.com/11200482,126.240158459752,33.3870417732509,8,true,CANDIDATE_LONGER,,협재굴
제주,한림공원,3,한림공원 아열대식물원,"여행 > 관광,명소 > 수목원,식물원",AT4,제주특별자치도 제주시 한림읍 한림로 300,http://place.map.kakao.com/8147328,126.238376210303,33.3892992466763,10,true,CANDIDATE_LONGER,,아열대식물원
제주,한림공원,4,한림공원 야자수길,"여행 > 관광,명소 > 수목원,식물원",AT4,제주특별자치도 제주시 한림읍 한림로 300,http://place.map.kakao.com/19533696,126.238783710177,33.3898967955003,10,true,CANDIDATE_LONGER,,야자수길
제주,제주 정직한돈 한림협재점,-1,,,,,,,,,,,,
제주,협재해수욕장,0,협재해수욕장,"여행 > 관광,명소 > 해수욕장,해변",AT4,제주특별자치도 제주시 한림읍 협재리,http://place.map.kakao.com/8159415,126.23965234966808,33.394314495016246,10,true,EXACT,,
제주,협재해수욕장,1,협재해수욕장 1주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 한림읍 협재리 2447-45,http://place.map.kakao.com/1843629046,126.240872847782,33.3947430090211,8,true,CANDIDATE_LONGER,,1주차장
제주,협재해수욕장,2,협재해수욕장 캠핑장,"여행 > 숙박 > 야영,캠핑장",AD5,제주특별자치도 제주시 한림읍 협재리,http://place.map.kakao.com/24372468,126.239833742302,33.3942200379581,8,true,CANDIDATE_LONGER,,캠핑장
제주,협재해수욕장,3,협재해수욕장 2주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 한림읍 협재리 2447-13,http://place.map.kakao.com/20588902,126.23954692352272,33.392844259983704,8,true,CANDIDATE_LONGER,,2주차장
제주,협재해수욕장,4,협재해수욕장야영장 공중화장실,"가정,생활 > 화장실",,제주특별자치도 제주시 한림읍 협재리 2447,http://place.map.kakao.com/1497469802,126.239017861581,33.3931205092025,8,true,CANDIDATE_LONGER,,야영장공중화장실
제주,호텔샌드,0,호텔샌드,음식점 > 카페,CE7,제주특별자치도 제주시 한림읍 한림로 339,http://place.map.kakao.com/1500112810,126.240472920343,33.3938885608837,10,true,EXACT,,
제주,옹포바다횟집,0,옹포바다횟집,"음식점 > 한식 > 해물,생선 > 회",FD6,제주특별자치도 제주시 한림읍 옹포1길 24,http://place.map.kakao.com/1582336126,126.25167734898,33.4038596815672,10,true,EXACT,,
제주,옹포바다횟집,1,옹포바다횟집 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 한림읍 옹포1길 24,http://place.map.kakao.com/2037318755,126.251648435264,33.4038468849503,8,true,CANDIDATE_LONGER,,주차장
제주,용연,0,용연구름다리,"교통,수송 > 도로시설 > 교량,다리",,제주특별자치도 제주시 용담이동 2581,http://place.map.kakao.com/12354187,126.51438898171457,33.51488319824527,8,true,CANDIDATE_LONGER,,구름다리
제주,용연,1,용연계곡,"여행 > 관광,명소 > 계곡",AT4,제주특별자치도 제주시 용담일동 2581-4,http://place.map.kakao.com/1698424203,126.51443095406,33.512764627078,10,true,CANDIDATE_LONGER,,계곡
제주,용연,2,용연모텔,"여행 > 숙박 > 여관,모텔",AD5,제주특별자치도 제주시 흥운길 63-6,http://place.map.kakao.com/9296685,126.513068458912,33.5144741025354,8,true,CANDIDATE_LONGER,,모텔
제주,용연,3,용연낚시,"스포츠,레저 > 스포츠용품 > 낚시용품",,제주특별자치도 제주시 흥운길 56,http://place.map.kakao.com/19712707,126.51324159307939,33.51354073616729,8,true,CANDIDATE_LONGER,,낚시
제주,용연,4,용연,부동산 > 부동산서비스,,제주특별자치도 제주시 월랑로8길 1,http://place.map.kakao.com/1429978648,126.476567642957,33.4887922386486,8,true,EXACT,,
제주,제주목 관아,0,제주목 관아,"여행 > 관광,명소 > 문화유적",,제주특별자치도 제주시 관덕로 25,http://place.map.kakao.com/10805294,126.522003486182,33.5142023610171,8,true,EXACT,,
제주,제주목 관아,1,제주목관아 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 관덕로 25,http://place.map.kakao.com/145197129,126.52287024440766,33.5143409408897,3,true,CANDIDATE_LONGER,,주차장
제주,제주목 관아,2,제주목관아 외대문,"여행 > 관광,명소 > 문화유적 > 문",,제주특별자치도 제주시 관덕로 25,http://place.map.kakao.com/18100345,126.521917142887,33.5134627239847,3,true,CANDIDATE_LONGER,,외대문
제주,제주목 관아,3,제주목관아 영주협당,"여행 > 관광,명소 > 문화유적",,제주특별자치도 제주시 관덕로 25,http://place.map.kakao.com/17570201,126.522237652567,33.513896723739,3,true,CANDIDATE_LONGER,,영주협당
제주,제주목 관아,4,제주목 관아 망경루,"서비스,산업 > 관리,운영 > 문화시설관리운영",,제주특별자치도 제주시 관덕로 25,http://place.map.kakao.com/17575011,126.522126592627,33.5145201956475,8,true,CANDIDATE_LONGER,,망경루
제주,제로포인트트레일,0,제로포인트트레일,"서비스,산업 > 여행사",,제주특별자치도 제주시 산지로 25,http://place.map.kakao.com/1264782617,126.529215125048,33.5147519987131,8,true,EXACT,,
제주,제로포인트트레일,1,제로스테이션,음식점 > 카페,CE7,제주특별자치도 제주시 산지로 25,http://place.map.kakao.com/1614897691,126.529207683652,33.5147348402171,5,false,DISJOINT,,
제주,윤재커피,0,윤재커피,음식점 > 카페,CE7,제주특별자치도 제주시 중앙로12길 1,http://place.map.kakao.com/371491242,126.524018463836,33.5118263149369,10,true,EXACT,,
제주,방사탑(제주),0,신흥리방사탑1호,"여행 > 관광,명소 > 문화유적",,제주특별자치도 제주시 조천읍 신흥리 512,http://place.map.kakao.com/27147963,126.65080375772,33.5489686649737,3,false,DISJOINT,,
제주,방사탑(제주),1,방사탑,"여행 > 관광,명소 > 문화유적 > 탑,비석",,제주특별자치도 제주시 용담삼동 2580-55,http://place.map.kakao.com/236301694,126.48483096774405,33.514841337737636,8,true,AI_LONGER,,
제주,방사탑(제주),2,신흥리방사탑2호,"여행 > 관광,명소 > 문화유적 > 탑,비석",,제주특별자치도 제주시 조천읍 신흥리 731-7,http://place.map.kakao.com/845230825,126.6495602964594,33.5529195271952,3,false,DISJOINT,,
제주,방사탑(제주),3,내도동방사탑,"여행 > 관광,명소 > 문화유적 > 탑,비석",,제주특별자치도 제주시 내도동 465-3,http://place.map.kakao.com/131180741,126.441319755115,33.4965047056229,3,false,DISJOINT,,
제주,방사탑(제주),4,하고수동 방사탑,"여행 > 관광,명소 > 문화유적",,제주특별자치도 제주시 우도면 연평리 720-2,http://place.map.kakao.com/279324125,126.958537957945,33.5171191724679,3,false,DISJOINT,,
제주,"함덕 서핑, 카약, 패들보드",-1,,,,,,,,,,,,
제주,델문도,0,델문도,음식점 > 카페,CE7,제주특별자치도 제주시 조천읍 조함해안로 519-10,http://place.map.kakao.com/26867476,126.668723957376,33.5437093358268,10,true,EXACT,,
제주,델문도,1,델문도 김녕점,음식점 > 카페,CE7,제주특별자치도 제주시 구좌읍 해맞이해안로 140,http://place.map.kakao.com/178682435,126.7684030123,33.5634112151108,10,true,CANDIDATE_LONGER,,김녕점
제주,델문도,2,델문도 로스터스,음식점 > 카페 > 테마카페 > 디저트카페,CE7,제주특별자치도 제주시 연삼로 316,http://place.map.kakao.com/1115019463,126.526331763387,33.4918090197136,10,true,CANDIDATE_LONGER,,로스터스
제주,델문도,3,델문도 주차장,"교통,수송 > 교통시설 > 주차장",PK6,제주특별자치도 제주시 조천읍 함덕리 1008,http://place.map.kakao.com/1666710095,126.6682913717431,33.5439263629773,8,true,CANDIDATE_LONGER,,주차장
제주,델문도,4,델문도뮤지엄,"문화,예술 > 문화시설",,제주특별자치도 제주시 연삼로 316,http://place.map.kakao.com/916000917,126.526331763387,33.4918090197136,8,true,CANDIDATE_LONGER,,뮤지엄
제주,곽지해수욕장,0,곽지해수욕장,"여행 > 관광,명소 > 해수욕장,해변",AT4,제주특별자치도 제주시 애월읍 곽지리 1565,http://place.map.kakao.com/25022153,126.30467759583657,33.45064040259736,10,true,EXACT,,
