requestId,location,regionTier,keywordSet,day,placeCount,mealCount,lambda,beforeKm,afterKm,shortestKm,mealViolationMinutes,crossings,backtracks
8,제주,FAMOUS,B,3,6,2,8.00,12.3837,7.9914,6.9830,0,1,2
8,제주,FAMOUS,B,3,6,2,16.00,12.3837,7.9914,6.9830,0,1,2
9,제주,FAMOUS,C,1,5,1,0.00,3.3666,2.5047,2.5047,90,0,1
9,제주,FAMOUS,C,1,5,1,0.25,3.3666,2.5047,2.5047,0,0,1
9,제주,FAMOUS,C,1,5,1,0.50,3.3666,2.5047,2.5047,0,0,1
9,제주,FAMOUS,C,1,5,1,1.00,3.3666,2.5047,2.5047,0,0,1
9,제주,FAMOUS,C,1,5,1,1.25,3.3666,2.5047,2.5047,0,0,1
9,제주,FAMOUS,C,1,5,1,1.50,3.3666,2.5047,2.5047,0,0,1
9,제주,FAMOUS,C,1,5,1,1.75,3.3666,2.5047,2.5047,0,0,1
9,제주,FAMOUS,C,1,5,1,2.00,3.3666,2.5047,2.5047,0,0,1
9,제주,FAMOUS,C,1,5,1,3.00,3.3666,2.5047,2.5047,0,0,1
9,제주,FAMOUS,C,1,5,1,4.00,3.3666,2.5047,2.5047,0,0,1
9,제주,FAMOUS,C,1,5,1,8.00,3.3666,2.5047,2.5047,0,0,1
9,제주,FAMOUS,C,1,5,1,16.00,3.3666,2.5047,2.5047,0,0,1
9,제주,FAMOUS,C,2,6,2,0.00,3.0593,2.0639,2.0639,0,0,1
9,제주,FAMOUS,C,2,6,2,0.25,3.0593,2.0639,2.0639,0,0,1
9,제주,FAMOUS,C,2,6,2,0.50,3.0593,2.0639,2.0639,0,0,1
9,제주,FAMOUS,C,2,6,2,1.00,3.0593,2.0639,2.0639,0,0,1
